Domain Name Length,File Name Length,IP presence,Port Presence,Subdomain Presence,Relative URL,TLD,URL Path Length,Suspicious Filename,Domain Divisions,Suspicious Words,Numbers In Host,Country code,Region,Timezone,A Records,MX Records,NS Records,PTR_EQ_A,Classification
24,104,1,1,1,1,1,104,1,2,1,0,US,NewYork,America/New_York,1,2,3,0,0
28,10,1,1,1,1,1,10,1,2,0,6,US,null,America/Chicago,1,1,2,0,0
17,434,1,1,1,1,0,65,1,1,1,0,RU,Moscow,Europe/Moscow,1,1,4,0,0
17,66,1,1,1,1,0,66,1,1,1,0,RU,Moscow,Europe/Moscow,0,0,0,0,0
16,93,1,1,1,1,1,93,1,1,1,0,null,null,null,0,0,0,0,0
16,92,1,1,1,1,1,92,1,1,1,0,null,null,null,1,1,2,0,0
16,100,1,1,1,1,1,92,1,1,1,0,US,Utah,America/Denver,1,0,2,0,0
15,53,1,1,1,1,0,53,1,1,1,0,null,null,null,1,4,3,0,0
14,59,1,1,1,1,1,59,1,1,1,0,US,NewYork,America/New_York,1,4,3,0,0
14,60,1,1,1,1,1,60,1,1,1,0,US,NewYork,America/New_York,2,8,3,0,0
14,59,1,1,1,1,1,59,1,1,1,0,US,NewYork,America/New_York,1,2,5,0,0
14,60,1,1,1,1,1,60,1,1,1,0,US,NewYork,America/New_York,1,2,2,0,0
15,50,1,1,1,1,0,50,1,1,1,0,FR,null,Europe/Paris,1,4,6,0,0
15,49,1,1,1,1,0,49,1,1,1,0,FR,null,Europe/Paris,1,2,3,0,0
13,29,1,1,1,1,1,29,1,2,1,0,CA,Ontario,America/Toronto,4,5,4,0,0
13,30,1,1,1,1,1,30,1,2,1,0,CA,Ontario,America/Toronto,1,1,2,0,0
16,7,1,1,1,1,1,7,1,1,1,0,US,Arizona,America/Phoenix,1,2,4,0,0
16,8,1,1,1,1,1,8,1,1,1,0,US,Arizona,America/Phoenix,1,3,2,0,0
14,59,1,1,1,1,1,59,1,1,1,0,US,NewYork,America/New_York,4,2,4,0,0
14,60,1,1,1,1,1,60,1,1,1,0,US,NewYork,America/New_York,1,0,2,0,0
11,27,1,1,1,1,1,27,1,1,1,0,null,null,null,1,0,0,0,0
17,66,1,1,0,1,1,66,1,2,1,0,null,null,null,1,1,4,0,0
15,11,1,1,1,1,1,11,1,1,1,1,null,null,null,1,1,6,0,0
41,1,1,1,1,1,1,1,1,1,1,0,RU,null,Europe/Moscow,1,1,5,0,0
37,56,1,1,0,1,1,6,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,2,0,0
16,33,1,1,1,1,1,33,1,1,1,0,null,null,null,1,1,2,0,0
15,34,1,1,1,1,1,1,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
35,8,1,1,1,1,1,8,1,4,1,6,null,null,null,2,5,5,0,0
26,1,1,1,1,1,1,1,1,2,1,0,US,null,America/Chicago,1,1,0,0,0
35,8,1,1,1,1,1,8,1,4,1,6,null,null,null,1,2,2,0,0
46,50,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,4,5,4,0,0
19,134,1,1,1,1,0,8,1,3,1,0,RU,null,Europe/Moscow,1,2,2,0,0
26,1,1,1,0,1,0,1,1,4,1,0,US,California,America/Los_Angeles,0,0,3,0,0
16,53,1,1,1,1,1,53,1,1,1,0,ES,null,Europe/Madrid,4,1,6,0,0
13,66,1,1,1,1,1,66,1,1,1,0,null,null,null,3,1,4,0,0
22,23,1,1,1,1,1,23,1,1,1,0,US,Michigan,America/Detroit,1,1,3,0,0
24,116,1,1,1,1,1,13,1,2,1,0,US,NewJersey,America/New_York,1,2,3,0,0
22,116,1,1,1,1,1,13,1,2,1,0,US,NewJersey,America/New_York,3,6,4,0,0
10,11,1,1,1,1,1,11,1,1,1,0,null,null,null,3,6,4,0,0
35,37,1,1,1,1,0,1,1,2,1,2,DE,null,Europe/Berlin,2,5,2,0,0
35,30,1,1,1,1,0,1,1,2,1,3,DE,null,Europe/Berlin,1,1,5,0,0
16,93,1,1,1,1,1,93,1,1,1,0,null,null,null,1,2,3,0,0
20,96,1,1,1,1,0,96,1,2,1,0,SG,null,Asia/Singapore,1,5,4,0,0
16,96,1,1,0,1,1,96,1,2,1,0,ES,null,Europe/Madrid,1,5,4,0,0
19,93,1,1,0,1,1,93,1,2,1,0,IT,Tuscany,Europe/Rome,1,5,4,0,0
22,92,1,1,0,1,0,92,1,2,1,0,IT,Tuscany,Europe/Rome,1,0,4,0,0
12,96,1,1,1,1,0,96,1,1,1,0,null,null,null,1,5,4,0,0
18,28,1,1,0,1,1,28,1,2,1,0,null,null,null,1,2,3,0,0
18,45,1,1,1,1,0,45,1,2,1,0,SE,null,Europe/Stockholm,5,1,4,0,0
49,13,1,1,1,1,1,13,1,4,1,0,null,null,null,5,1,4,0,0
27,43,1,1,1,1,1,22,1,1,1,0,TR,null,Europe/Istanbul,5,1,4,0,0
39,29,1,1,1,1,1,29,1,5,1,1,DE,null,Europe/Berlin,5,1,4,0,0
15,29,1,1,1,1,0,29,1,2,1,3,US,null,America/Chicago,5,1,4,0,0
17,34,1,1,1,1,1,34,1,1,1,0,DE,Hesse,Europe/Berlin,5,1,4,0,0
41,20,1,1,1,1,1,20,1,4,1,14,US,Virginia,America/New_York,1,1,4,0,0
46,19,1,1,1,1,1,19,1,4,1,17,US,Virginia,America/New_York,1,2,4,0,0
26,0,1,1,1,1,1,0,1,2,1,2,US,Iowa,America/Chicago,1,2,2,0,0
26,0,1,1,1,1,1,0,1,2,1,2,US,Iowa,America/Chicago,1,1,2,0,0
47,22,1,1,1,1,1,22,1,3,1,0,NL,SouthHolland,Europe/Amsterdam,1,1,3,0,0
25,50,1,1,1,1,1,50,1,1,1,0,US,Texas,America/Chicago,2,5,2,0,0
9,1,1,1,1,1,1,1,1,1,1,0,US,California,America/Los_Angeles,2,2,4,0,0
19,51,1,1,1,1,0,51,1,1,1,0,null,null,null,2,1,4,0,0
13,1,1,1,1,1,1,1,1,1,1,0,null,null,null,1,1,2,0,0
17,8,1,1,1,1,1,8,1,1,1,0,MY,null,Asia/Kuching,1,4,3,0,0
17,18,1,1,1,1,1,18,1,1,1,0,MY,null,Asia/Kuching,1,0,3,0,0
10,0,1,1,1,1,1,0,1,1,1,0,US,null,America/Chicago,1,2,3,0,0
11,4,1,1,1,1,1,4,1,1,1,1,null,null,null,4,7,2,0,0
11,14,1,1,1,1,1,14,1,1,1,1,null,null,null,1,2,2,0,0
11,4,1,1,1,1,1,4,1,1,1,1,null,null,null,1,1,5,0,0
11,14,1,1,1,1,1,14,1,1,1,1,null,null,null,1,1,3,0,0
11,0,1,1,1,1,1,0,1,1,1,1,null,null,null,1,2,4,0,0
19,50,1,1,1,1,0,50,1,1,1,0,null,null,null,1,1,4,0,0
18,3,1,1,0,1,0,3,1,2,1,0,RU,null,Europe/Moscow,1,2,8,0,0
18,0,1,1,0,1,0,0,1,2,1,0,RU,null,Europe/Moscow,1,0,2,0,0
18,3,1,1,0,1,0,3,1,2,1,0,RU,null,Europe/Moscow,1,1,5,0,0
13,1,1,1,1,1,1,1,1,1,1,0,null,null,null,1,1,2,0,0
14,8,1,1,1,1,1,8,1,1,1,0,null,null,null,1,7,3,0,0
30,23,1,1,0,1,0,23,1,3,1,0,null,null,null,1,2,8,0,0
30,11,1,1,0,1,1,11,1,2,1,0,DE,null,Europe/Berlin,1,2,3,0,0
15,4,1,1,0,1,1,4,1,2,1,0,null,null,null,1,1,4,0,0
19,23,1,1,1,1,1,23,1,1,0,0,US,Ohio,America/New_York,1,1,2,0,0
15,79,1,1,1,1,1,79,1,1,1,0,US,null,America/Chicago,1,5,5,0,0
19,79,1,1,1,1,0,79,1,2,1,0,US,Utah,America/Denver,1,2,3,0,0
13,16,0,1,1,1,0,16,1,3,1,10,US,California,America/Los_Angeles,1,1,2,0,0
15,5,1,1,1,1,1,5,1,1,1,0,GB,null,Europe/London,1,1,2,0,0
15,6,1,1,1,1,1,6,1,1,1,0,GB,null,Europe/London,1,1,2,0,0
39,128,1,1,1,1,1,58,1,4,1,6,US,Arizona,America/Phoenix,0,1,3,0,0
39,26,1,1,1,1,1,26,1,4,1,6,US,Arizona,America/Phoenix,1,1,3,0,0
21,1,1,1,1,1,0,1,1,3,1,0,US,California,America/Los_Angeles,1,0,4,0,0
21,1,1,1,1,1,1,1,1,1,1,0,null,null,null,1,0,4,0,0
13,22,1,1,1,1,1,22,1,1,1,0,US,Texas,America/Chicago,1,7,2,0,0
13,23,1,1,1,1,1,23,1,1,1,0,US,Texas,America/Chicago,1,3,3,0,0
19,51,1,1,1,1,0,51,1,1,1,0,null,null,null,1,3,3,0,0
19,50,1,1,1,1,0,50,1,1,1,0,null,null,null,1,1,3,0,0
13,29,1,1,1,1,1,29,1,2,1,0,CA,Ontario,America/Toronto,1,1,2,0,0
13,30,1,1,1,1,1,30,1,2,1,0,CA,Ontario,America/Toronto,1,1,4,0,0
12,27,1,1,1,1,1,27,1,1,1,0,US,California,America/Los_Angeles,1,4,3,0,0
16,165,1,1,1,1,1,53,1,1,1,0,ES,null,Europe/Madrid,1,4,3,0,0
38,176,1,1,1,1,1,10,1,4,1,0,ID,null,Asia/Jakarta,1,1,6,0,0
13,17,0,1,1,1,0,17,1,3,1,10,US,California,America/Los_Angeles,1,1,2,0,0
16,17,1,1,1,1,0,17,1,2,1,3,SG,null,Asia/Singapore,1,1,3,0,0
30,24,1,1,0,1,0,24,1,3,1,0,null,null,null,1,1,4,0,0
30,147,1,1,0,1,1,21,1,2,1,0,DE,null,Europe/Berlin,2,5,2,0,0
30,12,1,1,0,1,1,12,1,2,1,0,DE,null,Europe/Berlin,0,0,8,0,0
14,49,1,1,1,1,1,49,1,1,1,0,US,Texas,America/Chicago,1,7,5,0,0
15,5,1,1,0,1,1,5,1,2,1,0,null,null,null,1,1,2,0,0
19,24,1,1,1,1,1,24,1,1,0,0,US,Ohio,America/New_York,1,1,2,0,0
23,59,1,1,1,1,1,59,1,2,1,0,CA,Quebec,America/Toronto,1,1,2,0,0
23,41,1,1,0,1,1,41,1,2,1,0,FR,null,Europe/Paris,1,1,2,0,0
56,64,1,1,1,1,0,64,1,1,1,0,US,Ohio,America/New_York,1,2,2,0,0
46,46,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,1,2,2,0,0
21,1,1,1,1,1,1,1,1,1,1,0,null,null,null,1,4,3,0,0
46,210,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,1,1,2,0,0
46,46,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,2,2,2,0,0
46,46,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,1,5,5,0,0
46,46,1,1,1,1,1,46,1,4,1,5,US,null,America/Chicago,1,5,2,0,0
23,122,1,1,1,1,0,122,1,2,1,0,US,Utah,America/Denver,1,2,4,0,0
23,71,1,1,1,1,0,71,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
23,122,1,1,1,1,0,122,1,2,1,0,US,Utah,America/Denver,1,1,4,0,0
23,71,1,1,1,1,0,71,1,2,1,0,US,Utah,America/Denver,1,4,6,0,0
14,18,1,1,1,1,1,18,1,1,1,0,null,null,null,1,1,4,0,0
15,80,1,1,1,1,1,80,1,1,1,0,US,null,America/Chicago,1,2,2,0,0
24,113,1,1,1,1,1,13,1,2,1,0,US,NewJersey,America/New_York,1,1,5,0,0
15,81,1,1,1,1,1,81,1,1,1,0,US,Utah,America/Denver,1,1,3,0,0
28,48,1,1,1,1,1,48,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
28,48,1,1,1,1,1,48,1,2,1,0,US,null,America/Chicago,1,2,2,0,0
28,31,1,1,1,1,1,31,1,2,1,0,US,null,America/Chicago,1,1,3,0,0
28,31,1,1,1,1,1,31,1,2,1,0,US,null,America/Chicago,1,1,5,0,0
28,58,1,1,1,1,1,58,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
28,58,1,1,1,1,1,58,1,2,1,0,US,null,America/Chicago,1,3,2,0,0
28,58,1,1,1,1,1,58,1,2,1,0,US,null,America/Chicago,1,1,3,0,0
28,58,1,1,1,1,1,58,1,2,1,0,US,null,America/Chicago,1,1,3,0,0
14,57,1,1,1,1,1,57,1,1,1,0,US,Texas,America/Chicago,1,0,2,0,0
14,56,1,1,1,1,1,56,1,1,1,0,US,Texas,America/Chicago,2,1,2,0,0
21,1,1,1,1,1,1,1,1,3,1,0,null,null,null,1,1,2,0,0
19,41,1,1,1,1,1,41,1,1,1,0,FR,null,Europe/Paris,1,1,3,0,0
29,24,1,1,1,1,1,24,1,2,1,0,ES,Madrid,Europe/Madrid,1,1,2,0,0
35,13,1,1,1,1,1,5,1,3,1,0,US,California,America/Los_Angeles,1,1,2,0,0
35,12,1,1,1,1,1,4,1,3,1,0,US,California,America/Los_Angeles,1,3,2,0,0
29,24,1,1,1,1,1,24,1,2,1,0,ES,Madrid,Europe/Madrid,1,2,4,0,0
56,65,1,1,1,1,0,65,1,1,1,0,US,Ohio,America/New_York,1,1,2,0,0
56,64,1,1,1,1,0,64,1,1,1,0,US,Ohio,America/New_York,1,1,2,0,0
36,6,1,1,0,1,1,6,1,4,1,0,null,null,null,1,2,2,0,0
36,71,1,1,0,1,1,6,1,4,1,0,null,null,null,1,1,2,0,0
19,80,1,1,1,1,0,80,1,2,1,0,US,Utah,America/Denver,1,1,2,0,0
36,91,1,1,0,1,1,26,1,4,1,0,null,null,null,1,1,2,0,0
51,49,1,1,1,1,1,49,1,2,1,2,null,null,null,1,1,2,0,0
18,30,1,1,0,1,1,30,1,2,1,0,US,California,America/Los_Angeles,1,1,5,0,0
18,20,1,1,0,1,1,20,1,2,1,0,US,California,America/Los_Angeles,1,1,4,0,0
16,53,1,1,1,1,1,53,1,1,1,0,ES,null,Europe/Madrid,1,1,2,0,0
16,57,1,1,1,1,1,57,1,1,1,0,ES,null,Europe/Madrid,1,13,4,0,0
16,24,1,1,1,1,0,3,1,3,1,0,UA,KyivCity,Europe/Kiev,1,1,3,0,0
15,0,1,1,0,1,1,0,1,2,1,1,null,null,null,0,1,3,0,0
7,32,1,1,1,1,0,32,1,1,1,1,US,null,America/Chicago,1,6,2,0,0
20,1,1,1,1,1,0,1,1,1,1,0,US,null,America/Chicago,1,0,6,0,0
60,1,1,1,1,1,1,1,1,4,1,0,US,NewYork,America/New_York,1,1,4,0,0
18,22,1,1,1,1,1,22,1,1,1,1,US,California,America/Los_Angeles,1,2,5,0,0
22,41,1,1,1,1,1,41,1,2,1,0,US,California,America/Los_Angeles,1,1,2,0,0
18,1,1,1,1,1,0,1,1,2,1,0,US,Texas,America/Chicago,1,5,1,0,0
22,0,1,1,0,1,0,0,1,3,1,0,US,Texas,America/Chicago,1,5,5,0,0
20,26,1,1,1,1,1,26,1,1,1,0,null,null,null,5,1,4,0,0
20,193,1,1,1,1,1,35,1,1,1,0,null,null,null,1,0,2,0,0
14,36,1,1,1,1,1,26,1,1,1,2,US,Virginia,America/New_York,4,5,4,0,0
16,43,1,1,1,1,1,33,1,1,1,0,US,null,America/Chicago,1,4,2,0,0
16,39,1,1,1,1,1,29,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
16,36,1,1,1,1,1,26,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
16,140,1,1,1,1,1,30,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
10,26,1,1,1,1,1,26,1,1,1,0,US,Arizona,America/Phoenix,1,1,2,0,0
10,6,1,1,1,1,1,6,1,1,1,0,US,Arizona,America/Phoenix,1,0,4,0,0
14,26,1,1,1,1,1,26,1,1,1,0,US,California,America/Los_Angeles,1,3,2,0,0
22,29,1,1,1,1,1,29,1,2,1,0,US,California,America/Los_Angeles,1,1,2,0,0
22,1,1,1,1,1,1,1,1,2,1,2,US,null,America/Chicago,1,1,2,0,0
34,117,1,1,1,1,1,103,1,3,1,1,DE,null,Europe/Berlin,1,2,2,0,0
35,81,1,1,0,1,1,81,1,2,1,0,IN,null,Asia/Kolkata,1,5,4,0,0
37,81,1,1,0,1,1,7,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,1,2,0,0
37,44,1,1,0,1,1,44,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,4,0,2,0,0
37,38,1,1,0,1,1,38,1,6,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,4,0,0
20,25,1,1,1,1,1,25,1,1,1,0,null,null,null,4,0,2,0,0
20,193,1,1,1,1,1,35,1,1,1,0,null,null,null,1,1,3,0,0
15,23,1,1,1,1,0,23,1,2,1,0,AU,NewSouthWales,Australia/Sydney,4,5,4,0,0
17,15,1,1,0,1,0,15,1,2,1,0,IT,Tuscany,Europe/Rome,4,7,4,0,0
21,8,1,1,1,1,1,8,1,1,1,0,null,null,null,1,1,2,0,0
58,32,1,1,1,1,1,32,1,5,1,0,null,null,null,2,7,8,0,0
17,18,1,1,0,1,1,18,1,2,1,0,CA,Quebec,America/Toronto,1,1,2,0,0
17,18,1,1,0,1,1,18,1,2,1,0,US,null,America/Chicago,1,0,4,0,0
23,21,1,1,0,1,1,21,1,2,1,0,DE,null,Europe/Berlin,2,2,2,0,0
12,9,1,1,1,1,1,9,1,1,1,0,US,California,America/Los_Angeles,1,2,2,0,0
24,8,1,1,1,1,1,8,1,1,1,0,AU,null,Australia/Sydney,2,1,2,0,0
25,21,1,1,1,1,1,21,1,1,1,0,US,Utah,America/Denver,4,7,4,0,0
16,31,1,1,1,1,0,31,1,2,1,0,DE,null,Europe/Berlin,1,1,2,0,0
14,7,1,1,1,1,0,7,1,2,1,0,AU,NewSouthWales,Australia/Sydney,1,3,2,0,0
11,6,1,1,1,1,0,6,1,1,1,0,CL,null,America/Santiago,1,2,2,0,0
16,57,1,1,1,1,1,57,1,1,1,0,ES,null,Europe/Madrid,2,5,2,0,0
16,19,1,1,1,1,1,19,1,1,1,0,US,Utah,America/Denver,1,2,2,0,0
35,82,1,1,0,1,1,82,1,2,1,0,IN,null,Asia/Kolkata,1,2,2,0,0
31,81,1,1,1,1,1,81,1,1,1,0,IN,null,Asia/Kolkata,1,1,2,0,0
19,39,1,1,1,1,0,39,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
19,38,1,1,1,1,0,38,1,2,1,0,US,null,America/Chicago,2,5,2,0,0
33,44,1,1,1,1,1,44,1,5,0,1,GE,KalakiTbilisi,Asia/Tbilisi,1,2,6,0,0
14,8,1,1,1,1,0,8,1,2,1,0,AU,NewSouthWales,Australia/Sydney,1,2,4,0,0
33,38,1,1,1,1,1,38,1,5,0,1,GE,KalakiTbilisi,Asia/Tbilisi,0,0,2,0,0
25,22,1,1,1,1,1,22,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
12,43,1,1,1,1,1,43,1,1,1,0,FR,HautsdeFrance,Europe/Paris,0,0,0,0,0
11,7,1,1,1,1,0,7,1,1,1,0,CL,null,America/Santiago,1,0,2,0,0
20,193,1,1,1,1,1,35,1,1,1,0,null,null,null,1,5,2,0,0
20,25,1,1,1,1,1,25,1,1,1,0,null,null,null,1,0,2,0,0
12,10,1,1,1,1,1,10,1,1,1,0,US,California,America/Los_Angeles,6,3,5,0,0
13,16,1,1,1,1,0,16,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
23,124,1,1,0,1,1,64,1,2,1,0,DE,null,Europe/Berlin,1,2,2,0,0
17,19,1,1,0,1,1,19,1,2,1,0,US,null,America/Chicago,1,0,2,0,0
17,19,1,1,0,1,1,19,1,2,1,0,CA,Quebec,America/Toronto,1,2,2,0,0
24,9,1,1,1,1,1,9,1,1,1,0,AU,null,Australia/Sydney,1,2,5,0,0
17,16,1,1,0,1,0,16,1,2,1,0,IT,Tuscany,Europe/Rome,1,1,7,0,0
13,15,1,1,1,1,0,15,1,1,1,0,IT,Tuscany,Europe/Rome,1,1,4,0,0
21,16,1,1,1,1,1,16,1,1,1,0,US,Florida,America/New_York,1,2,2,0,0
21,17,1,1,1,1,1,17,1,1,1,0,US,Florida,America/New_York,1,0,2,0,0
16,176,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,1,2,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,2,2,0,0
15,30,1,1,0,1,1,14,1,2,1,0,DE,null,Europe/Berlin,1,1,2,0,0
21,53,1,1,0,1,1,53,1,2,1,0,TR,null,Europe/Istanbul,1,2,2,0,0
18,4,1,1,0,1,1,4,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,1,3,0,0
25,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,4,2,0,0
22,37,1,1,0,1,1,37,1,2,1,0,US,null,America/Chicago,1,1,2,0,0
36,22,1,1,1,1,1,22,1,2,0,3,US,null,America/Chicago,1,1,4,0,0
26,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,2,2,0,0
35,19,1,1,1,1,1,19,1,2,0,7,US,null,America/Chicago,1,2,2,0,0
35,21,1,1,1,1,1,21,1,2,0,7,US,null,America/Chicago,1,2,2,0,0
10,24,1,1,1,1,0,24,1,1,1,0,US,null,America/Chicago,1,2,2,0,0
26,1,1,1,1,1,1,1,1,2,0,3,US,null,America/Chicago,1,1,3,0,0
24,1,1,1,1,1,1,1,1,2,0,9,US,null,America/Chicago,1,4,2,0,0
30,41,1,1,1,1,1,41,1,2,0,3,US,null,America/Chicago,1,1,2,0,0
37,37,1,1,1,1,1,37,1,2,0,3,US,null,America/Chicago,1,2,2,0,0
8,1,1,1,1,1,0,1,1,1,1,0,US,null,America/Chicago,1,1,2,0,0
11,14,1,1,1,1,1,14,1,1,1,0,LV,null,Europe/Riga,1,2,3,0,0
22,0,1,1,1,1,1,0,1,1,1,0,US,null,America/Chicago,1,2,4,0,0
20,0,1,1,1,1,0,0,1,1,1,0,null,null,null,1,1,3,0,0
12,25,1,1,1,1,0,25,1,1,1,2,BG,null,Europe/Sofia,2,1,4,0,0
12,44,1,1,1,1,1,44,1,2,1,1,JP,null,Asia/Tokyo,1,1,2,0,0
25,0,1,1,1,1,1,0,1,2,1,1,US,Iowa,America/Chicago,1,1,3,0,0
17,5,1,1,1,1,1,5,1,1,1,1,null,null,null,2,5,4,0,0
17,1,1,1,1,1,1,1,1,1,1,1,null,null,null,1,0,2,0,0
12,0,1,1,1,1,1,0,1,1,1,1,null,null,null,2,5,2,0,0
43,1,1,1,1,1,1,1,1,1,1,0,RU,Moscow,Europe/Moscow,1,1,3,0,0
29,49,1,1,1,1,1,49,1,2,1,2,US,null,America/Chicago,2,1,4,0,0
12,5,1,1,1,1,1,5,1,1,1,1,null,null,null,4,2,4,0,0
12,5,1,1,1,1,1,5,1,1,1,1,null,null,null,0,0,4,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,1,2,4,0,0
16,38,1,1,1,1,1,38,1,1,1,0,US,Arizona,America/Phoenix,2,1,2,0,0
21,1,1,1,1,1,1,1,1,3,1,0,null,null,null,1,1,3,0,0
37,19,1,1,1,1,1,19,1,4,1,1,US,Utah,America/Denver,1,2,2,0,0
37,20,1,1,1,1,1,20,1,4,1,1,US,Utah,America/Denver,1,4,3,0,0
21,54,1,1,0,1,1,54,1,2,1,0,TR,null,Europe/Istanbul,2,0,2,0,0
18,58,1,1,1,1,1,58,1,1,1,0,US,null,America/Chicago,1,2,4,0,0
18,31,1,1,1,1,1,31,1,2,1,0,US,Utah,America/Denver,1,1,5,0,0
18,5,1,1,0,1,1,5,1,2,1,0,NL,NorthHolland,Europe/Amsterdam,1,1,2,0,0
19,9,1,1,1,1,1,9,1,2,1,2,null,null,null,1,5,2,0,0
19,8,1,1,1,1,1,8,1,2,1,2,null,null,null,1,5,4,0,0
21,51,1,1,0,1,1,51,1,2,1,0,US,Utah,America/Denver,1,1,4,0,0
22,33,1,1,1,1,1,33,1,2,1,0,US,Texas,America/Chicago,1,1,6,0,0
14,0,0,1,1,1,1,0,1,3,1,11,US,Florida,America/New_York,4,2,4,0,0
14,23,0,1,1,1,1,23,1,3,1,11,US,Florida,America/New_York,4,2,4,0,0
51,124,1,1,1,1,1,10,1,3,1,5,SG,null,Asia/Singapore,4,2,4,0,0
29,50,1,1,1,1,1,50,1,2,1,2,US,null,America/Chicago,4,2,4,0,0
29,16,1,1,1,1,0,16,1,2,1,0,NL,null,Europe/Amsterdam,4,2,4,0,0
35,8,1,1,1,1,1,8,1,4,1,6,null,null,null,4,2,4,0,0
15,30,1,1,1,1,1,30,1,1,1,0,null,null,null,4,2,4,0,0
22,53,1,1,0,1,1,53,1,2,1,0,US,null,America/Chicago,3,2,4,0,0
12,26,1,1,1,1,1,26,1,1,1,0,US,Utah,America/Denver,5,2,2,0,0
12,25,1,1,1,1,1,25,1,1,1,0,US,Utah,America/Denver,1,2,8,0,0
9,36,1,1,1,1,0,36,1,1,1,0,NL,null,Europe/Amsterdam,1,5,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,4,5,8,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,1,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,2,0,4,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,1,3,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,5,4,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,5,2,0,0
14,11,1,1,1,1,0,11,1,3,1,0,YE,null,Asia/Aden,1,1,4,0,0
19,186,1,1,1,1,0,28,1,2,1,0,TZ,Arusha,Africa/Dar_es_Salaam,1,1,2,0,0
13,1,1,1,1,1,1,1,1,1,1,0,null,null,null,1,5,4,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,2,1,2,0,0
21,36,1,1,0,1,0,36,1,2,1,0,IT,Tuscany,Europe/Rome,1,2,4,0,0
18,34,1,1,0,1,1,34,1,2,1,0,VN,null,Asia/Ho_Chi_Minh,1,2,2,0,0
9,98,1,1,1,1,0,28,1,1,1,0,null,null,null,1,5,4,0,0
19,7,1,1,1,1,1,7,1,1,1,0,null,null,null,1,5,2,0,0
21,37,1,1,1,1,0,37,1,1,1,0,US,Utah,America/Denver,1,5,2,0,0
21,36,1,1,1,1,0,36,1,1,1,0,US,Utah,America/Denver,1,1,2,0,0
28,24,1,1,1,1,1,24,1,2,1,0,ES,Madrid,Europe/Madrid,1,5,2,0,0
22,97,1,1,1,1,0,52,1,1,1,0,US,Florida,America/New_York,1,5,4,0,0
22,61,1,1,1,1,1,61,1,1,1,0,BG,null,Europe/Sofia,1,1,6,0,0
19,17,1,1,1,1,1,17,1,1,1,2,IN,null,Asia/Kolkata,1,1,4,0,0
28,45,1,1,1,1,1,45,1,1,1,0,IE,Leinster,Europe/Dublin,1,2,3,0,0
17,11,1,1,1,1,1,11,1,1,1,0,VN,TinhQuangNam,Asia/Ho_Chi_Minh,2,0,2,0,0
17,10,1,1,1,1,1,10,1,1,1,0,VN,TinhQuangNam,Asia/Ho_Chi_Minh,1,1,2,0,0
11,10,1,1,1,1,1,10,1,1,1,0,US,Texas,America/Chicago,1,1,4,0,0
16,196,1,1,1,1,1,64,1,1,1,0,ES,null,Europe/Madrid,2,1,8,0,0
16,189,1,1,1,1,1,57,1,1,1,0,ES,null,Europe/Madrid,1,2,2,0,0
17,14,1,1,1,1,1,14,1,1,1,0,DE,Bavaria,Europe/Berlin,1,2,2,0,0
17,13,1,1,1,1,1,13,1,1,1,0,DE,Bavaria,Europe/Berlin,1,2,4,0,0
21,92,1,1,0,1,0,84,1,2,1,0,IT,Tuscany,Europe/Rome,1,2,4,0,0
